,date,content,type,word
5778,1479880070,次回はもっとキレそうだなｗ,0,-1
5779,1479880075,おつでしたー,0,-1
5780,1479880263,うｐおつ,0,-1
5781,1479880521,俺もキャラは好き鴨,0,-1
5782,1479880715,だなあ,0,-1
5783,1479882040,もう無理やろ,0,-1
5784,1479891992,2424…ニヨニヨ動画か,0,-1
5785,1479892448,～するわ、は“わ”だろ。“は”じゃない,0,-1
5786,1479892792,思わず戻して聞き直したらひどいこと言ってたｗｗ,0,-1
5787,1479892955,一応ピー言っただけ仕事したピー音さん,0,-1
5788,1479893280,ぜんぜんハゲてない！,0,-1
5789,1479893477,寝かせたぜ～,0,-1
5790,1479893662,ハッピーウマライフ,0,-1
5791,1479893983,ザッザッ,0,-1
5792,1479894942,うぽつ！！,0,-1
5793,1479894959,は,0,-1
5794,1479894974,酷いw,0,-1
5795,1479895003,楽しみにしています！,0,-1
5796,1479895065,そだね！,0,-1
5797,1479895100,おもろいなーw,0,-1
5798,1479895144,クッソこいつめw,0,-1
5799,1479895266,その釜は、チャゴス、お前より価値がある物だ！w,0,-1
5801,1479895392,どうしようもないやつｗｗｗ,0,-1
5802,1479895398,図体でかいなチャゴスw頭ゆうしゃの2.5倍はあるだろww,0,-1
5803,1479895513,おかいりw,0,-1
5804,1479895540,チャゴス嫌い嫌い病だなw,0,-1
5805,1479895557,よくなったなーゆうしゃ,0,-1
5806,1479895587,金は貯金したらいいよ！,0,-1
5807,1479895630,さすがにとはww,0,-1
5808,1479895668,馬姫様かわいそすw,0,-1
5809,1479895723,姫の人権の無さよw,0,-1
5810,1479895739,ふーん,0,-1
5811,1479895767,はっはっはっw,0,-1
5812,1479895789,さては、龍馬だなw,0,-1
5813,1479895846,これもだいじだな！,0,-1
5814,1479895873,へー,0,-1
5815,1479895939,おいおいw,0,-1
5816,1479895950,いいなw,0,-1
5817,1479895980,トカゲくさいベットww,0,-1
5818,1479896068,確かに可愛そうだなアルゴリザード,0,-1
5819,1479896093,うっとーしーな！,0,-1
5820,1479896133,ナイフ落としたww,0,-1
5821,1479896157,チャゴス邪魔ww,0,-1
5822,1479896216,チャゴスのターン時間の無駄w,0,-1
5823,1479896244,wwwwwwピー音,0,-1
5824,1479896261,逃げんなw,0,-1
5825,1479896277,やっぱ逃げたww,0,-1
5826,1479896323,俺も初見はこう思ったw,0,-1
5827,1479896382,ヤローぶっ殺してやらー！w,0,-1
5828,1479896447,チャゴスあいつはいいやつだったよww,0,-1
5829,1479896480,お疲れ様でした！,0,-1
5830,1479900235,だよなw,0,-1
5831,1479900354,リアクションがいちいちオモロイw,0,-1
5832,1479900355,そしてこうッ！！,0,-1
5833,1479900410,ほう,0,-1
5834,1479900438,きぬちゃんおかえり〜♪,0,-1
5835,1479900483,ﾒﾝｺﾞｰ(´・ω・`),0,-1
5836,1479900781,でしょうねwwww,0,-1
5837,1479900940,まったくもうw,0,-1
5838,1479901235,おちゅ〜♪,0,-1
5839,1479901511,わろた,0,-1
5840,1479901861,これｗｗｗ,0,-1
5841,1479902722,出荷,0,-1
5842,1479903768,週一かぁ,0,-1
5843,1479903794,待ち遠しい,0,-1
5844,1479904091,生きがいやからなぁ♪,0,-1
5845,1479908074,おわたｗ,0,-1
5846,1479908766,逃げるトカゲをわざわざ倒すなよ,0,-1
5847,1479908956,文句言うなｗ,0,-1
5848,1479909130,ジョジョ立ちってる,0,-1
5849,1479909222,ピー音の意味ｗｗ,0,-1
5850,1479910451,ちゃん絹も相当辛辣だぞｗｗｗ,0,-1
5851,1479910563,あの王子、よそ者に護衛されるんすよｗｗｗ,0,-1
5852,1479910755,ええんやでｗｗ,0,-1
5853,1479911040,安心して、一生トカゲ臭いまんまだから,0,-1
5854,1479911059,そのガキンチョが実の可能性,0,-1
5855,1479911751,ハンティングゲームは王家の嗜み,0,-1
5856,1479911833,画面に入ってくんなｗｗｗ,0,-1
5857,1479912462,なかなかに早口だなｗ,0,-1
5858,1479912714,BAだよ～ＢＡウムレン,0,-1
5859,1479913110,このへんメタルスライムが出る場所があるはずだが,0,-1
5860,1479913362,食べる為に養殖してるのとあんま変わらん気はするが,0,-1
5861,1479922038,物理で殴るならルカニも忘れずに,0,-1
5862,1479922141,連打連撃系特技はバイキルトしても初弾しか効果ないぞ,0,-1
5863,1479955797,クソみたいな技ww,0,-1
5864,1479963788,がおー,0,-1
5865,1479977352,出荷よー,0,-1
5866,1479983977,現状を整理する子分の鑑,0,-1
5867,1479987384,正直なんだよ,0,-1
5868,1479988094,トカゲ臭いってどんなんだろ,0,-1
5869,1479989391,トカゲを絹のエサにしようぜ,0,-1
5870,1479992085,こいつらミーティアを何だと思っとるんだｗ,0,-1
5871,1479994709,ＨＰ２万だかあるんだっけかチャゴス,0,-1
5872,1479995362,今のがかぐや消しですか（違う）,0,-1
5873,1479995506,いや一応攻撃はした‥ね,0,-1
5874,1480067743,天才か？,0,-1
5875,1480126581,うぽぽ,0,-1
5876,1480126592,主コメｗ,0,-1
5877,1480165496,ひたすら走って近づいて王子を怒らせるのが面白い,0,-1
5878,1480341087,すごいひさびさｗ,0,-1
5879,1480379773,うーん…,0,-1
5880,1480379827,…,0,-1
5881,1480410835,こわいww,0,-1
5882,1480411006,おかえり！,0,-1
5883,1480489316,※これから最後までずっとトカゲくさいです,0,-1
5884,1480499677,まあ好きなようにやればええんや,0,-1
5885,1481028158,　メタだなあ,0,-1
5886,1481028367,なんで何回もバイキルトかけてるんだ,0,-1
5887,1481100466,世襲制の暗部にメスを入れるドラクエ,0,-1
5888,1481160883,婚約者と義父です,0,-1
5889,1481161019,おかえりｗｗ,0,-1
5890,1481161146,馬ライフｗｗ,0,-1
5891,1481783664,おいしそうなヤリ,0,-1
5892,1481783787,ほんとこの三人仲良くて好き,0,-1
5893,1481784040,例え雪に埋もれようとも牢獄に何か月も閉じ込められようともトカゲくさいままです,0,-1
5894,1481784312,予想通りの流れで草生える,0,-1
5895,1482160694,見習いピーさん,0,-1
5896,1482640043,死んだらザオリクでいいよｗ,0,-1
5897,1482641155,ゼシカが絹の気持ち代弁してるｗ,0,-1
5898,1482764767,たしかになｗトラペッタを思い出す,0,-1
5899,1482764915,まじでごめん,0,-1
5900,1482765036,状況ｗ,0,-1
5901,1482765205,人間くさいってすげえなこいつ分かるの,0,-1
5902,1482765370,割と希少種なのか,0,-1
5903,1482765389,神？,0,-1
5904,1482765519,ﾊﾔｵｸﾘすき,0,-1
5905,1482765541,じゃまｗ,0,-1
5906,1485696740,ヤンガスのあらすじ、メッチャわかりやすいな,0,-1
5907,1485696917,ハゲてはない。でもいいツッコミだ,0,-1
5908,1485697137,このイベント前に山に入ってもリザードと戦えないようにする為だな,0,-1
5909,1485701518,チーム呼びでチャゴスを逃がさず勝つと、リザルトにも残るね,0,-1
5910,1487307247,実は,0,-1
5911,1478786667,新環境だとフルオート縛りはきつくはなさそうかな？,0,-1
5912,1478786764,稼げるようになったっていうか稼げすぎで戦跡が参考にもならなくなったなｗｗｗ,0,-1
5913,1478786883,おとなしく狙撃をするという選択肢,0,-1
5914,1478786966,あいつの武装頭おかしいからなｗｗｗ,0,-1
5915,1478790208,この調整って芋が減りそう,0,-1
5916,1478791130,雪合戦会場に人が偏り過ぎて勝とうと思ったら連隊するしかない,0,-1
5917,1478798040,テトラをFAでやると あ、ｶﾓ来たなとついつい釣られる  でも機関銃じゃあなぁ,0,-1
5918,1478798180,威嚇というより  当たるかどうかの試し撃ちにしかみえない,0,-1
5919,1478798520,弾切れの状態でチキンレース  予備弾薬のモジュっていれてたっけ？,0,-1
5920,1478799946,ハイエナ無くなった？,0,-1
5921,1478805170,ジオの覚醒自爆でも多少ダメ与えてたら撃破になったのは大きいよね,0,-1
5922,1478814090,1日ザクだろ？,0,-1
5923,1478818111,いや砲撃のWがたが増えたよ,0,-1
5924,1478819781,imanara,0,-1
5925,1478819799,いまならDPのおかげで段数おおいMが一番安定するな,0,-1
5926,1478825005,ｶﾜｲｲ,0,-1
5927,1478825120,BZドッカンゲーからバラマキor格闘ゲーになった気がする,0,-1
5928,1478825206,バズくらってもダウンしなくなったのが非常にでかい,0,-1
5929,1478825272,そういうヘビーユーザーがライトを駆逐したのが前のバージョン,0,-1
5930,1478825404,にわか大将増えすぎたから削るためだと思うよ,0,-1
5931,1478827267,DP削った人間にも撃破入るようになったからねー,0,-1
5932,1478829936,今更ガンオン実況始めるとは,0,-1
5933,1478831854,地雷で撃破したときの音の使いまわしみたいだね,0,-1
5934,1478833210,この制度はジオ対策が少しあると思う　キル入るから覚醒ジオ少しでも削ってやろうって人が増えた気がする,0,-1
5935,1478833232,また新人さんか！？,0,-1
5936,1478833290,イケメン編成ですね,0,-1
5937,1478833446,撃破できて気分悪くはならんよな,0,-1
5938,1478833778,悪くは無いけど紛らわしいよね,0,-1
5939,1478833829,わかるｗｗｗ気が付いたら記憶無いのに２０キル超えてるとかザラｗ,0,-1
5940,1478833925,でも以前の様にやたら怯み転倒しなくなったから凄く戦い易くなったね,0,-1
5941,1478834026,サクとシムの実装はよｗ,0,-1
5942,1478834136,機関砲はNを連射MAXで射程＆ロック最大近く強化すると格段に使いやすくなる,0,-1
5943,1478834382,まだまだ混乱期だからねー,0,-1
5944,1478834527,この判定方法だとガチ大将なら３桁いきそうだなｗ,0,-1
5945,1478836276,いいお顔で,0,-1
5946,1478844682,動画が増えるのは良いこと…ただしジオンはダメだ！,0,-1
5947,1478845101,結局この動画も画面背景の雑談動画か。この類の実況(笑)プレイ多くてつまらない。,0,-1
5948,1478846727,価値が薄れるとモチベ下がるからなぁ,0,-1
5949,1478859867,この立ち絵すき,0,-1
5950,1478860108,一日ザク派は居ないのか,0,-1
5951,1478860334,覚醒ジ・オからも撃破稼げるのはいいな（確定アシ,0,-1
5952,1478861353,さっきから旧ザクばっかだなぁ,0,-1
5953,1478861446,もう積載気にしなくて良いから3種積みでいいだろ,0,-1
5954,1478866040,グレスロ旧ザク最高ですよ,0,-1
5955,1478869247,この縛りで３種積みするにはFA武器が３種必要だからな。,0,-1
5956,1478869508,今までも負けたらマイナスだったようですよ。７戦トータルで見るから見えづらかっただけで。,0,-1
5957,1478869542,昔のPP制は更に極端だった気がするので、これが普通になるんじゃないでしょうか。,0,-1
5958,1478869833,サーバ原因かもしれんぜ？,0,-1
5959,1478881402,実際人増えてるから正解だろ,0,-1
5960,1478882386,前より前に出る人が増えたように思う,0,-1
5961,1478884777,俺も始めて50キルできたな,0,-1
5962,1478889374,グフフ引いたらかなり戦えるとおもうんだよなあ,0,-1
5963,1478889505,蓋を開けてみたらかなりいい感じの調整やったね,0,-1
5964,1478889639,ダウンポイントはかなり良い調整だったから期待してええんちゃう,0,-1
5965,1478889674,サイコザクのフルオートバズーカ使ってもいいんじゃよ？,0,-1
5966,1478910841,この立ち絵って自作ですか?いいですねw,0,-1
5967,1478911030,連射式ショットガン(俺もFAなんすけど…),0,-1
5968,1478911145,そこでドライセン!ラルグフ3連ガトとアレガトもっておまけにトライブレードついてくるで!,0,-1
5969,1478911222,クラッカーとバズとマシでめっちゃ稼げる,0,-1
5970,1479037098,なんかアプデ後重いっていう人増えたな,0,-1
5971,1479037229,むしろアプデ内容完全に先読みした大当たり仕様じゃないか？ｗ,0,-1
5972,1478924299,ツゥルツゥル,0,-1
5973,1478924315,神威エロ過ぎ,0,-1
5974,1479046872,神楽可愛すぎ,0,-1
5975,1479315397,マミーの色気パネェ,0,-1
5976,1480784460,貫禄の人妻,0,-1
5977,1483186678,親子で踊っていいのかww,0,-1
5978,1488228828,神威のお尻エロいw,0,-1
5979,1488526994,海坊主ノックアウト,0,-1
5980,1488700265,エロい,0,-1
5981,1523380653,江華様！,0,-1
5982,1523380671,海坊主ホイホイ,0,-1
5983,1529643522,パンツが邪魔ー,0,-1
5984,1537448046,銀時、海坊主、沖田ホイホイ,0,-1
5985,1478784633,いい表情なさる,0,-1
5986,1479682748,表情の切り替わり好き,0,-1
5987,1486480070,うぐうううう,0,-1
5988,1479648981,綺麗な音ですね.｡+,0,-1
5989,1480738119,ありがとうございます…！！,0,-1
5990,1478860700,ここのハーモニーやばい,0,-1
5991,1478864199,うぽつ！！！,0,-1
5992,1478864324,よい。。。よい。。。,0,-1
5993,1478864851,；；；；,0,-1
5994,1478864864,涙とまんない、,0,-1
5995,1478864878,ああああああああああああああああああああ(￣^￣゜),0,-1
5996,1478864964,888888888888888888888888888888,0,-1
5997,1478869913,１周年おめでとう,0,-1
5998,1478869953,初手良声,0,-1
5999,1478869991,ハモリ綺麗,0,-1
6000,1478870028,ポコ姉のバラード染みる,0,-1
6001,1478871576,綺麗,0,-1
6002,1478880837,巡回なーう,0,-1
6003,1478935956,コーラスふつくしい,0,-1
6004,1478999766,一周年おめでとおおおお！！@リあ,0,-1
6005,1478755248,?,0,-1
6006,1478757283,動画説明文のうんこちゃんを消せ検索妨害だろ,0,-1
6007,1478757981,うんこの名前は頼むからだすなよ,0,-1
6008,1478758943,検索妨害,0,-1
6009,1478759101,うんこちゃんの関連動画ですか？,0,-1
6010,1478762834,お、やってるー？＾＾,0,-1
6011,1478765637,純！？,0,-1
6012,1478767673,加藤純一最強!!!加藤純一最強!!!加藤純一最強!!!加藤純一最強!!!加藤純一最強!!!加藤純一最強!!!加藤純一最強!!!加藤純一最強!!!,0,-1
6013,1478768194,お？新しいおもちゃかなぁ！？,0,-1
6014,1478769086,あぁぁぁぁぁぁ艦これ界隈にはスカトロ絵師が圧倒的に足りないー！！！！うんこはハードル高いかもしれないから小便でもいいのよ萩風とかもっとお通じしろよぉ！,0,-1
6015,1478769804,沼,0,-1
6016,1478770298,やるおおおおおおおおおおおおおお,0,-1
6017,1478770305,やらないおおおおおお,0,-1
6018,1478770379,鋼兵さん荒らさないで,0,-1
6019,1478770455,やりますぅ！？,0,-1
6020,1478771128,なんで純のタグ付いてるの？,0,-1
6021,1478774647,どうせ散るなら潔く突っ込んで散ってくれ,0,-1
6022,1478775173,ローやん,0,-1
6023,1478789931,ここが新しい植民地だよおおおお,0,-1
6024,1478789983,衛門の植民地だぁ…,0,-1
6025,1478790023,ニコラジの後はこの動画に集合な,0,-1
6026,1478790143,鋼兵最強鋼兵最強鋼兵最強鋼兵最強鋼兵最強鋼兵最強鋼兵最強鋼兵最強鋼兵最強鋼兵最強鋼兵最強鋼兵最強鋼兵最強鋼兵最強,0,-1
6027,1478790244,鋼兵のお通りだあああああああああああああああ,0,-1
6028,1478790246,いああ,0,-1
6029,1481118194,いーなミーティア、育てよ,0,-1
6030,1478691583,狛枝あぁぁぁぁぁ！！！！,0,-1
6031,1478795130,画質キレイ,0,-1
6032,1478851429,日向くんや〜(((o(*ﾟ▽ﾟ*)o))),0,-1
6033,1478851499,狛枝だ〜(((o(*ﾟ▽ﾟ*)o))),0,-1
6034,1478851577,苗木くん〜(((o(*ﾟ▽ﾟ*)o))),0,-1
6035,1478870995,神秘的,0,-1
6036,1479192174,美しい,0,-1
6037,1479192243,ここ好き,0,-1
6038,1479192390,素敵すぎる…,0,-1
6039,1479192456,狛枝ぁぁぁあああ！！！！,0,-1
6040,1479192547,ここ繰り返し見てる,0,-1
6041,1479192616,苗木くん！！！！,0,-1
6042,1479192632,麗しい,0,-1
6043,1479264921,浴衣じゃないのに違和感ないのは何故ー,0,-1
6044,1480455694,日向ー！,0,-1
6045,1480683990,ここであえて足をうつすのがいいな,0,-1
6046,1486651919,日向くん!!!!,0,-1
6047,1486651965,狛枝あぁぁぁぁぁ,0,-1
6048,1486652039,狛枝!!!!!!!!!!!!!!!!!!!!!,0,-1
6049,1486663317,めっちゃかっこいい,0,-1
6050,1478707198,供養だw,0,-1
6051,1478707313,ぐうかっこいい,0,-1
6052,1478707416,エロニキw,0,-1
6053,1478707575,乙、良かった,0,-1
6054,1478787204,このホークス戦と次のオリックス戦を,0,-1
6055,1478787234,現地で見れたのは幸せだった,0,-1
6056,1478879487,大松ｗｗ,0,-1
6057,1479116779,伊藤で泣く…,0,-1
6058,1479116935,この試合の三者連続三振はほんとすごい,0,-1
6059,1479562027,この試合球場で見てたけど神ってた,0,-1
6060,1480339089,美馬は野球やめろやこの殺人兵器め,0,-1
6061,1480339199,１６　涌井秀章,0,-1
6062,1480339221,５５　ジェイソン・スタンリッジ,0,-1
6063,1480339237,１９　唐川侑己,0,-1
6064,1480339256,６４　二木康太,0,-1
6065,1480339276,２　根元俊一,0,-1
6066,1480339323,００　高濱卓也,0,-1
6067,1480339352,４　荻野貴司,0,-1
6068,1480339374,１　清田育宏,0,-1
6069,1480339393,１３　平沢大河,0,-1
6070,1480339427,１５　関谷亮太,0,-1
6071,1480339469,４８　宮崎敦次,0,-1
6072,1480339495,５９　細谷圭,0,-1
6073,1480339526,６７　香月一也,0,-1
6074,1480339559,５８　高野圭佑,0,-1
6075,1480339606,３７　三木亮,0,-1
6076,1480339651,６５　加藤翔平,0,-1
6077,1480339667,１４　大谷智久,0,-1
6078,1480339720,２８　松永昂大,0,-1
6079,1480339739,１８　藤岡貴裕,0,-1
6080,1480339751,２１　内竜也,0,-1
6081,1480339790,３３　南昌輝,0,-1
6082,1480339849,５２　益田直也,0,-1
6083,1480339888,６６　岡田幸文,0,-1
6084,1480339901,７　鈴木大地,0,-1
6085,1480339978,５０　大嶺翔太,0,-1
6086,1480340005,５３　江村直也,0,-1
6087,1480340043,１７　ヤマイコ・ナバーロ,0,-1
6088,1480340061,５４　アルフレド・デスパイネ,0,-1
6089,1480340109,６　井口資仁,0,-1
6090,1480340150,２９　西野勇士,0,-1
6091,1480340169,９　福浦和也,0,-1
6092,1480340264,６１　角中勝也,0,-1
6093,1480340292,１２　石川歩,0,-1
6094,1480340354,４５　田村龍弘,0,-1
6095,1480340417,２３　中村奨吾,0,-1
6096,1480340579,３０　伊藤義弘,0,-1
6097,1480340638,３４　木村優太,0,-1
6098,1480340814,４０　吉原正平,0,-1
6099,1480340911,６３　青松慶侑,0,-1
6100,1480340940,４２　香月良仁,0,-1
6101,1480340974,３６　川満寛弥,0,-1
6102,1480341026,３８　李・大恩,0,-1
6103,1480341053,１０　大松尚逸,0,-1
6104,1480341105,３　サブロー,0,-1
6105,1480341472,２６　チーム２６,0,-1
6106,1482342602,この曲なんていう曲？,0,-1
6107,1484922521,あっ…,0,-1
6108,1486222981,←夢で逢えたら,0,-1
6109,1490100810,うわぁぁぁ…｡･ﾟ･(ﾉД`)･ﾟ･｡,0,-1
6110,1490100965,くそ、涙が…,0,-1
6111,1490177980,.,0,-1
6112,1491482200,この歌好き,0,-1
6113,1491482217,どういう名前の歌？,0,-1
6114,1478728777,テラウチじゃなくてイヌカイでは,0,-1
6115,1478746115,仕上がってんなぁｗ,0,-1
6116,1478776462,カツラは旗取り役だから双剣いれば代用できるのね,0,-1
6117,1478795421,これタナカさんでも代用できるかな,0,-1
6118,1478831408,すごすぎワロタ,0,-1
6119,1478851858,すごい,0,-1
6120,1479020268,何で特技使わないの？,0,-1
6121,1478707815,ウンチーワンコ,0,-1
6122,1478707971,ワンワンうるさいのすき,0,-1
6123,1478709165,こ↑こ↓情けかけてて草,0,-1
6124,1478729048,ラゴゥとかいい趣味してんな,0,-1
6125,1478735500,今日のうんこ,0,-1
6126,1478751309,一落ち前に覚醒貯めるのは良いっすねぇ,0,-1
6127,1478755873,はえ～すっごい丁寧･･･,0,-1
6128,1478756416,無落ちいいゾ〜,0,-1
6129,1478783066,いい地走移行してんねぇ!,0,-1
6130,1478789938,マリオSEすこ,0,-1
6131,1478960405,今の草,0,-1
6132,1480771339,はて〜すっごい上手い…,0,-1
6133,1478769422,何卒オナニー,0,-1
6134,1478951234,やりたいほうだいやめろ,0,-1
6135,1480263944,ここすこ,0,-1
6136,1522827283,😀,0,-1
6137,1480453513,長引いてんな,0,-1
6138,1480453734,この後だな…,0,-1
6139,1480453884,ほんとここ こいつに殺意覚えるわ,0,-1
6140,1480454021,毒ぅ…,0,-1
6141,1480454081,あ〜あww,0,-1
6142,1480454216,ついにくるぞ…,0,-1
6143,1480454254,アヘ顔w,0,-1
6144,1480454742,なんで毒に気付かないのかｗ,0,-1
6145,1480456401,毒・・・,0,-1
6146,1480458345,うぽ～,0,-1
6147,1480460702,うp乙です。楽しく見てます,0,-1
6148,1480461140,毒状態になってるからですよ。,0,-1
6149,1480461882,テンションをアップさせて、メラミやベホマラーを使うのも良いですよ。スクルトやルカナンなどは、貯めても効果量は上がらなかっ,0,-1
6150,1480462874,清々しいまでの辛辣さw,0,-1
6151,1480465700,辛辣www,0,-1
6152,1480465918,姫GJ,0,-1
6153,1480465976,放り込んじまえ,0,-1
6154,1480466852,キアリーは戦闘後でも・・・,0,-1
6155,1480466892,あの王様の教育を受けてこんなクズになるってある意味大物,0,-1
6156,1480466905,辛辣ｗ,0,-1
6157,1480466996,ねーｗ,0,-1
6158,1480467452,エサ→八つ裂き,0,-1
6159,1480467862,トカゲだって食いたくないだろw,0,-1
6160,1480468004,通常のどくなんか今は無視しときなよ,0,-1
6161,1480469016,koreha,0,-1
6162,1480469760,ついにくるか・・・,0,-1
6163,1480470472,なつかしいなぁ８,0,-1
6164,1480470493,ｗｗｗｗｗｗｗｗｗｗｗ,0,-1
6165,1530420995,けゆけゆけゆけゆけけけゆゆえけゆけゆけゆけゆゆくけくゆゆうゆうゆうゆうゆううゆゆくゆくゆゆゆくゆ,0,-1
6166,1531547415,↑燃堂の父は鳥塚の守護霊,0,-1
6167,1531897373,おっ、,0,-1
6168,1532223247,ざわ,0,-1
6169,1532223317,おっふの予兆,0,-1
6170,1532223332,くるくる,0,-1
6171,1532223365,みえねぇーーーーーーーーー,0,-1
6172,1532223378,みえねぇー,0,-1
6173,1532223408,ふぬぬ,0,-1
6174,1532584666,歌詞間違ってますよ…,0,-1
6175,1537511675,おっふ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　。,0,-1
6176,1540093056,せよ,0,-1
6177,1478781704,13,0,-1
6178,1478781917,う～ん,0,-1
6179,1478781993,つすくる,0,-1
6180,1478782021,16分･･･?,0,-1
6181,1478782026,深読みしすぎｗｗｗ,0,-1
6182,1478782096,後の展開をみたら後悔するな,0,-1
6183,1478782187,ポケダンって毎度そうだけどCPUキャラのチョイスが最高なんだよな,0,-1
6184,1478782220,普段は使わないようなポケモンにもスポットがあたるポケダン,0,-1
6185,1478782438,ないないw,0,-1
6186,1478782533,乳首見えてるし怪しいよなぁ,0,-1
6187,1478782585,キャラ保ってるやつが誰もいないw,0,-1
6188,1478782662,あくタイプだしなぁ！,0,-1
6189,1478782760,これから本番,0,-1
6190,1478782766,　　　はい,0,-1
6191,1478782798,あなたはっ！？,0,-1
6192,1478782822,いでぇ・・・,0,-1
6193,1478782869,お腹すいてきた,0,-1
6194,1478783514,とおぼえされてたしな,0,-1
6195,1478783544,そんなー,0,-1
6196,1478783581,つるぎのまいオススメ,0,-1
6197,1478783781,えんかくみきり、わざれんぱつ辺りは強い,0,-1
6198,1478783801,いやそれにんきものだったよ？,0,-1
6199,1478783835,あなたつかれてるのよ・・・,0,-1
6200,1478783878,深読みしすぎｗｗｗｗ,0,-1
6201,1478784209,それいいんちょうやで,0,-1
6202,1478784334,ありえ...なくはないこともない,0,-1
6203,1478784460,いい人は乳首出てるもんね,0,-1
6204,1478784671,はい,0,-1
6205,1478784736,中盤さしかかり,0,-1
6206,1478785422,ちくびｗｗｗ,0,-1
6207,1478785429,でかいな,0,-1
6208,1478785880,コノハナ倒れたら終わりか,0,-1
6209,1478786041,攻略サイトでも見たかのような推測すごい,0,-1
6210,1478786043,あれはいいんちょうのはず,0,-1
6211,1478786248,キャラがブレッブレで草,0,-1
6212,1478786932,枝振り上手,0,-1
6213,1478787212,いいんちょうだったよ,0,-1
6214,1478787293,コノハナさんはいい人だよ,0,-1
6215,1478787360,そういうのも面白そう,0,-1
6216,1478787424,ほんと今作は雑魚敵が雑魚じゃないからな…,0,-1
6217,1478787454,ゴミみたいな語彙力,0,-1
6218,1478787629,語彙の少なさがやばい,0,-1
6219,1478787724,勘違いして疑う時計さん。でも過去作やってると疑いたくなるよなw,0,-1
6220,1478787792,ローキックはムウマージに効果無いから使わなかったのよ,0,-1
6221,1478787838,悪タイプだけどサザンドラという例外もあるからほんと分からんよなw,0,-1
6222,1478787886,ゴローンの石とかと同じ範囲になる　すごくつよい,0,-1
6223,1478787974,時計の茶番も典型的になってる,0,-1
6224,1478788093,えだは混乱でも必ず前に振れるよ,0,-1
6225,1478788292,はいてないポケモンさんもおまじないすれば隠せるのか,0,-1
6226,1478788355,テレトウズなつかしい,0,-1
6227,1478788408,ブロリーも乳首出てるしな,0,-1
6228,1478788647,ちくびを出す性癖,0,-1
6229,1478788955,オーキド博士かな,0,-1
6230,1478789414,特性:あまのじゃく,0,-1
6231,1478789511,ここのダンジョン曲は他とはかなり異質,0,-1
6232,1478789595,それいいんちょうや,0,-1
6233,1478789619,物足りない・・・おつ！,0,-1
6234,1478789663,まあコノハナはいい人だからなぁ,0,-1
6235,1478789694,深読みもこのシリーズやる楽しみの1つよ,0,-1
6236,1478789923,コノハナが倒れた場合は放置可能,0,-1
6237,1478789945,つよい…,0,-1
6238,1478790118,うーむ,0,-1
6239,1478790415,漸く序盤が終わる,0,-1
6240,1478791249,乳首出してるポケモンが悪いポケモンなわけないだろ！,0,-1
6241,1478791997,ようやく中盤,0,-1
6242,1478793600,良い勘してんねぇ,0,-1
6244,1478797202,いいんちょうはいつも飲ませてくれるのか・・・ふむ,0,-1
6245,1478797236,ここアイツもいるし難易度きびしめなんだよな,0,-1
6246,1478797330,酷いこと言うなぁ,0,-1
6247,1478797479,えんかくみきりの何が強いってダメージ技以外も回避できること,0,-1
6248,1478797517,なにがだよｗ,0,-1
6249,1478797534,なんかそういうことになっていたわあー！,0,-1
6250,1478797550,だれだよｗｗｗｗｗｗｗｗｗｗ,0,-1
6251,1478797571,みんなもポケモンゲットじゃぞー,0,-1
6252,1478797858,んーどうでしょー,0,-1
6253,1478803177,この勘違いは恥ずかしいwあのシーン見直してこいw,0,-1
6254,1478817182,やっぱここの人いいわｗ,0,-1
6255,1478817803,ロックカットで出たのかな,0,-1
6256,1478821779,進化系に能力補正あったっけな,0,-1
6257,1478821930,勘違いで疑われるコノハナさんかわいそう,0,-1
6258,1478822008,サザンドラ「悪タイプが悪い奴なわけないでしょう！」,0,-1
6259,1478822075,いい人っぽく登場した悪そうなタイプのポケモンと悪そうに登場した悪そうなタイプのポケモン…,0,-1
6260,1478822159,なんか、そういうことに、なっていたわー,0,-1
6261,1478822183,天狗か！？,0,-1
6262,1478822268,騙し討ちとか覚えてないのかコノハナさん,0,-1
6263,1478822526,おやめくださいまし！コノハナさんが見ていますわ！,0,-1
6264,1478822808,お、逃避行イベントか？,0,-1
6265,1478824884,そんなことない,0,-1
6266,1478825133,しゃべり方ガバガバじゃねえか,0,-1
6267,1478825313,強い,0,-1
6268,1478828145,進化後強いな,0,-1
6269,1478828651,あたらない…,0,-1
6270,1478833645,枝使いながら近寄るのが安定かなぁ進化後は,0,-1
6271,1478833801,そりゃ違うｗ,0,-1
6272,1478833874,歴代プレイヤーとなるとまぁｗ,0,-1
6273,1478833902,そろそろ枝ふり上手の便利っぷりを拝みたい,0,-1
6274,1478834955,コノハナさん好き,0,-1
6275,1478834957,あれは飛び込み枝だな,0,-1
6276,1478835024,ヨノワールのせいで疑心暗鬼が,0,-1
6277,1478835049,今回は効果無しは完全に0ダメだから,0,-1
6278,1478835093,きたーーー！ボス戦ですごい使える･･･!,0,-1
6279,1478835119,直線上じゃなくても当てられるの強いよな,0,-1
6280,1478844640,コノハナはたぶん歴代屈指の聖人,0,-1
6281,1478848655,そう言われると怪しい,0,-1
6282,1478850797,その内コノハナさんに土下座することになるｗ,0,-1
